RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
571.0000	3469.09695448	4935.78271016	4572.53914077	4506.04737264	4442.31201014	4379.60780651	4335.82298861	4299.13018414	4263.64245419	4233.87318324	4175.73488501	4159.79692111	4146.74522304	4158.65799365	4141.50190212	4125.49304121	4053.37452110	4020.13186772	3982.13400132	3969.89527034	3851.21730615	3794.85581478	3712.42101273	3535.05410950	3533.68865066	3543.93679873	3622.27371980	3748.22378647	3825.00401303	3880.92297648	3837.92230856	4836.97104536	4946.54110957	4968.19079506
570.0000	3469.28999934	4920.58722285	4560.23505365	4494.81568180	4439.29398500	4367.84491374	4333.50028504	4296.12408595	4268.24517526	4228.15739783	4179.96576082	4162.79846140	4131.80614420	4160.60942628	4139.94394231	4122.14938418	4052.56183051	4021.58641554	3982.22476975	3970.12091106	3853.68486766	3792.54089677	3712.97533373	3538.84000164	3532.57304620	3543.27924494	3624.01694649	3745.50047312	3827.95191091	3886.34345076	3839.56921692	4841.55024058	4943.87198593	4966.82169437
569.0000	3477.35216218	4910.67111385	4549.05321534	4480.86090827	4426.50801199	4360.41074175	4328.28325852	4293.40555930	4262.05832469	4216.57919682	4180.14687529	4159.75018587	4114.72499796	4153.05985218	4136.51286814	4112.09202134	4054.25794056	4017.01711867	3981.19842574	3963.97885023	3856.62995936	3789.59038772	3709.58724338	3541.76316483	3530.45157129	3545.18569112	3626.73054122	3743.27450886	3831.00288875	3897.49078491	3837.86178922	4853.65888245	4946.99198408	4972.78688946
568.0000	3491.42070392	4909.85519172	4538.72127420	4469.49559269	4409.05198081	4359.36982610	4320.14625645	4291.76992412	4249.21656521	4202.76196438	4177.54591688	4152.84177495	4101.22676356	4138.76306692	4131.91450055	4099.12622354	4058.79495723	4010.17237927	3980.27161976	3953.86917744	3859.36257720	3786.46913166	3704.77511471	3543.98997860	3528.15790414	3548.69341011	3630.39900335	3743.87231259	3833.31584160	3910.07970972	3835.70763764	4870.65409567	4953.32971442	4985.00079660
567.0000	3505.26949060	4917.09593269	4529.55650270	4463.17693701	4393.19556102	4362.60451066	4311.53341302	4292.22079722	4236.17985997	4192.65172834	4173.72654763	4146.58458496	4097.57069325	4124.19577190	4126.41738005	4088.54341659	4065.64228747	4005.66406209	3980.52169395	3943.82932434	3862.22168713	3783.81017936	3702.28885680	3546.78428380	3526.93944650	3553.67695118	3635.79164409	3747.02898106	3836.34971916	3919.95232864	3836.00807197	4885.99725994	4960.55729267	5000.15242864
566.0000	3512.98892393	4927.91554107	4523.96148163	4460.99327710	4383.28451210	4366.01646468	4305.84670244	4295.42947027	4228.16953864	4191.38525362	4169.74475026	4144.54827796	4106.79603363	4116.69579222	4121.57616515	4083.79480093	4073.16312409	4006.13687453	3982.44806165	3937.93938658	3866.73173847	3782.86174855	3705.09949342	3552.02042629	3528.50406770	3559.96883856	3643.79910771	3750.29725242	3842.57950920	3925.05476554	3839.80748044	4894.72628212	4968.03650388	5014.48546943
565.0000	3513.73526762	4937.76066824	4525.59351585	4461.47514293	4380.90402525	4367.21517295	4305.46701118	4301.47829696	4227.60803302	4200.76471055	4166.53572541	4147.62059261	4125.94883622	4120.73297136	4120.58141066	4084.70201270	4079.16696983	4011.40303459	3985.99106483	3938.74485394	3874.19505700	3785.54150201	3713.72281381	3560.69738426	3534.56251342	3566.80257204	3654.26831683	3751.65650385	3853.25857860	3925.67261705	3846.33717195	4897.39569367	4976.62201583	5025.49757787
564.0000	3512.11087825	4944.68809716	4536.44765211	4465.68767216	4385.82636083	4367.58971634	4310.99640922	4309.65176971	4234.50662227	4218.86179759	4165.76736617	4154.90145494	4147.64652284	4135.77153694	4126.35130263	4088.79554363	4082.46224920	4019.73968752	3990.99571318	3946.31490328	3883.99346276	3793.42788297	3725.87849148	3572.08840883	3545.97025063	3573.58625554	3665.73418276	3751.81075977	3867.43458626	3923.79071383	3854.22628783	4899.04890640	4987.19762428	5032.96871707
563.0000	3513.98608070	4949.81328620	4554.39092646	4477.06151624	4396.97865167	4371.14851665	4321.93220588	4318.23925443	4247.40599496	4241.44087593	4169.84264226	4165.45908459	4165.54415156	4156.99594783	4139.00209060	4094.23811537	4084.32333601	4029.93225224	3997.68429699	3958.36717351	3893.60765947	3806.24492712	3737.92601644	3584.43599173	3561.84356123	3580.97771157	3676.52841833	3753.84788889	3882.91764797	3922.36372378	3862.36864797	4904.96153610	4999.51272470	5038.91930864
562.0000	3521.88103027	4955.69945418	4573.66705936	4497.49972382	4412.62500485	4381.21408472	4337.36982122	4324.97753369	4263.99984988	4263.82579727	4180.64069586	4178.70713932	4178.86040178	4178.04600093	4155.21849230	4101.29920209	4088.16373492	4042.21357831	4006.57715739	3971.55396057	3900.73341861	3821.27429469	3747.25312819	3596.33085625	3579.20732698	3590.55597974	3686.10001613	3760.37167276	3897.81696102	3924.21134520	3869.85776728	4917.30710419	5012.46055902	5046.23066182
561.0000	3533.93615792	4964.15274799	4588.31123204	4523.33388591	4430.35566006	4397.55774890	4355.58847881	4328.46054503	4281.54755361	4282.32025095	4197.92730178	4193.34175446	4191.44636420	4193.86433661	4170.29172160	4111.14281843	4097.02379749	4057.23364464	4017.80025102	3983.27942841	3905.49917107	3834.49046648	3753.79713359	3607.28663089	3593.79341860	3603.00693331	3695.06669913	3770.69003173	3910.95447342	3930.32658750	3875.68789732	4934.76866814	5025.16557137	5056.44106979
560.0000	3546.51060016	4975.04946022	4595.74664370	4545.59885850	4447.45987158	4415.94166512	4373.19843917	4329.40225953	4297.27970845	4295.03957459	4218.67327555	4206.62986111	4206.23268248	4202.29114417	4181.01726624	4123.58698778	4110.73845246	4073.92935615	4030.35262856	3992.71779627	3910.39174851	3842.67997013	3759.36878658	3617.08978222	3602.04069652	3616.61006518	3703.92805080	3780.68285618	3921.09527965	3938.73919600	3879.01326583	4953.96342726	5037.24033977	5068.17721954
559.0000	3557.09252753	4986.77346613	4597.63484615	4555.46558112	4461.37574387	4430.29748199	4385.54817746	4329.97879847	4308.65543004	4301.91455821	4237.72580360	4215.22234259	4220.68344167	4204.04686291	4186.87856109	4136.29229856	4125.40139194	4088.36843635	4041.98832526	4000.07077721	3917.68047267	3844.96163530	3765.30385188	3624.82967577	3603.12036506	3627.68557011	3711.80015492	3785.52154983	3926.41996958	3945.51649091	3879.78414822	4970.84893995	5047.72413015	5077.55531538
558.0000	3564.71075625	4997.34882172	4597.49318017	4550.56669105	4469.79407702	4436.15355519	4388.85500753	4331.17516296	4313.50766967	4303.50016679	4249.44856471	4216.70570526	4227.93892684	4201.41227708	4188.74171067	4146.00985377	4135.84853148	4095.12927877	4049.85982013	4004.75556475	3926.69566284	3842.69388953	3770.56314132	3628.71384735	3599.15172042	3632.73675599	3716.43231276	3782.86353851	3925.27177986	3947.66467932	3878.91992599	4981.65910448	5054.20427729	5080.43287362
557.0000	3568.26507386	5004.85312624	4597.37853747	4536.42020792	4470.76971631	4433.08621201	4382.36589718	4330.70144553	4310.52721294	4299.22114570	4249.72449904	4210.35614657	4222.52807778	4196.35328287	4186.78646172	4150.38651419	4139.02488426	4090.58210960	4051.52267979	4004.56598686	3933.56996819	3838.02130813	3772.08719445	3626.88248529	3592.99219067	3630.42250988	3715.45879035	3773.95308460	3917.48713448	3945.35110961	3877.62854688	4983.86681019	5053.79210556	5074.88416868
556.0000	3565.38680175	5006.87342476	4596.49837963	4521.32130167	4463.38937652	4424.35266883	4368.44156185	4324.20872747	4300.12250456	4286.93959809	4237.65712926	4196.73831905	4204.94052971	4189.19295283	4179.96736530	4148.64990379	4135.21460838	4075.35689143	4045.73540508	3997.01596717	3933.66369974	3832.14447103	3767.08919021	3618.48684673	3585.42699686	3621.77922465	3707.81786692	3762.21067762	3904.71403977	3941.05662592	3876.36591202	4977.13445983	5045.38809517	5062.13412401
555.0000	3553.45502039	5000.30460647	4592.52956178	4509.22641175	4448.54162672	4413.71997286	4350.50198581	4309.16267980	4284.63915267	4264.98748755	4216.02134666	4177.09184334	4180.75469202	4178.70425102	4167.33683812	4141.01119380	4126.24168707	4053.62620732	4032.67358426	3981.57798304	3924.37893500	3824.36514215	3755.08963974	3604.13206770	3574.54900385	3608.78195385	3694.35491506	3750.95768554	3889.21747800	3936.37646767	3874.17638642	4963.47907641	5030.75013085	5045.46983294
554.0000	3531.80247688	4982.63391932	4583.89730467	4497.03963213	4428.61592837	4401.85840022	4330.88655106	4287.43334945	4266.89963382	4235.02855782	4189.66760565	4153.17974481	4155.54598840	4163.41947572	4149.35900826	4127.77909492	4112.64091889	4029.67617972	4013.50205601	3960.30568021	3906.01022123	3812.40813193	3737.79930522	3585.38968660	3558.05191716	3592.65855286	3677.31177746	3741.90808177	3872.40020490	3929.80901830	3868.76496463	4946.21092222	5012.95159990	5028.08086824
553.0000	3502.87425685	4953.96461110	4570.69022265	4478.43339949	4405.90970523	4385.44158292	4310.42504690	4263.58134187	4247.73756156	4202.40185048	4162.43714591	4127.13091448	4130.58969454	4142.87697374	4127.42364057	4108.95477979	4092.56485911	4004.89901224	3989.60625089	3936.03689642	3880.45485346	3793.83945614	3717.12195607	3563.86643730	3536.04488315	3573.35113518	3659.01212654	3734.67419097	3854.50814771	3917.91701679	3857.33543316	4928.16375726	4993.78881826	5011.31272797
552.0000	3471.21263728	4917.69776901	4553.61035295	4450.18618575	4381.17666648	4360.02431878	4289.34391399	4240.43134414	4224.89245334	4172.59959711	4134.83599054	4100.61991344	4103.05009593	4117.66730426	4102.05251101	4084.29824929	4063.32885304	3977.98824430	3962.01079148	3910.12434726	3849.57611603	3767.76580971	3693.39677199	3540.64409657	3511.36589340	3550.43433415	3640.49249251	3726.79448698	3835.50190987	3898.65796592	3838.08089736	4910.22750946	4972.97119601	4994.35849077
551.0000	3441.21541440	4878.88660186	4532.51912970	4415.08772439	4353.86391688	4324.34125405	4267.77106354	4216.72105533	4194.93256854	4146.75487057	4104.64090657	4073.87547885	4069.83270692	4088.51051856	4072.13763703	4053.61750296	4024.09828889	3947.86964220	3931.35429641	3882.12776690	3814.83535566	3735.70831655	3665.66873438	3516.49178016	3487.18240609	3524.59064710	3621.05372284	3714.37198083	3815.75514193	3873.42280875	3811.72802842	4890.98667316	4949.84514656	4975.44736041
550.0000	3415.51596524	4841.71156876	4506.50106027	4379.39914357	4323.71327800	4282.23304297	4245.16982389	4189.42706591	4156.93633449	4120.78639489	4070.03957960	4045.83455095	4031.17752616	4055.69264601	4036.61545348	4017.25510370	3977.54961999	3916.06391982	3898.27996809	3851.49149276	3777.99543642	3700.99085434	3633.61091333	3492.42908145	3464.77690763	3498.28045114	3599.26754093	3693.89322524	3795.74047838	3845.88298342	3781.90057834	4867.79691772	4925.43518625	4953.64561717
549.0000	3394.85004011	4808.29813359	4475.56823987	4348.13446140	4291.85199459	4240.61387337	4219.93515780	4158.09546799	4114.61530882	4089.59448361	4032.26407978	4015.77773478	3990.97880528	4019.67249917	3997.09456310	3976.66922975	3929.50709821	3885.89573880	3863.76270176	3818.98547551	3741.48632845	3667.06538027	3599.03199337	3469.81388872	3443.99536224	3474.86659508	3574.78115908	3664.83083997	3775.41091223	3819.18905970	3753.45003526	4838.99376789	4902.39138412	4929.97227594
548.0000	3378.75533517	4779.32197788	4442.15387867	4322.60636540	4260.27624108	4205.42718249	4190.45683126	4126.30138818	4074.79729989	4052.59616713	3995.09561340	3984.94934345	3954.09752888	3982.15074608	3958.43466832	3934.61470962	3886.89132472	3859.43236862	3829.11672578	3786.35023861	3707.68676877	3636.04427788	3565.41816136	3449.63189448	3425.37068690	3456.68602093	3549.34563973	3631.12869157	3754.41733436	3794.44390020	3729.62318241	4806.00670919	4883.06359020	4906.98508974
547.0000	3366.10140482	4754.91934201	4410.51656973	4301.46720094	4230.66144487	4178.89635701	4157.06846635	4098.66324228	4043.44996430	4015.29808185	3961.92599630	3956.28751230	3923.32563891	3946.18545510	3926.04163714	3894.49872241	3854.83662058	3835.48255168	3795.86208148	3755.00083761	3677.88032949	3608.49950252	3535.98413012	3431.59859699	3410.71074474	3443.46382708	3526.00506172	3599.77625854	3733.09035299	3771.55086312	3710.37346459	4773.59963777	4868.00792272	4887.15058165
546.0000	3355.43023610	4734.74131543	4384.20481928	4283.00854731	4204.07369019	4159.66277655	4122.90422052	4076.78789816	4022.41274009	3985.31457592	3933.66679477	3932.23860847	3898.45626577	3914.87888453	3902.04522272	3859.24896068	3834.06403161	3810.84974867	3765.62478678	3725.59159602	3652.11845551	3584.41595482	3512.08067418	3414.06470022	3400.82324322	3432.32085805	3507.06575456	3576.94369865	3712.96237675	3750.92349052	3693.35879987	4747.42473262	4856.40596933	4871.36113183
545.0000	3345.79600448	4717.81305154	4363.78787412	4266.26279126	4181.65136233	4144.83676803	4092.60720532	4058.53648878	4009.02573554	3966.56819800	3909.64979799	3912.79291866	3877.79851579	3889.68995184	3883.96642921	3830.61338598	3820.06654329	3783.58664508	3739.82280714	3698.67841405	3630.12466384	3564.12766817	3493.21652241	3395.09620093	3392.95921282	3419.53050435	3492.62715457	3564.50187441	3696.10441099	3733.97524866	3676.60745177	4730.42286240	4847.46829985	4858.91724349
544.0000	3337.84645066	4703.31721520	4346.96669776	4250.76158216	4164.81692612	4132.03973851	4069.96724782	4041.08692085	3998.32463624	3956.92888572	3890.00329457	3895.77236013	3860.42206267	3869.83489041	3867.19580753	3809.32399902	3805.45837936	3754.95623047	3718.86907458	3675.05375924	3612.07935875	3548.19847299	3478.24794698	3374.06146619	3381.62180151	3402.95539335	3480.82575463	3559.59965278	3684.00145097	3721.99971173	3660.24217472	4721.10891761	4840.98599523	4848.95548487
543.0000	3333.51179824	4691.72260423	4330.98180120	4236.29875387	4154.21277713	4120.33325780	4056.31247878	4024.17060868	3985.98259775	3950.85888637	3876.26130620	3878.99846304	3847.06348263	3853.17340317	3848.91189714	3795.50460826	3784.85739322	3728.28439364	3701.41119282	3655.01422474	3598.27658310	3536.43196963	3466.41917659	3352.57654838	3362.91777976	3383.61976180	3469.30991308	3557.32019172	3677.05697380	3714.80142810	3645.91758474	4715.35347137	4836.64532429	4841.82333563
542.0000	3333.64015121	4684.45920128	4315.18010627	4223.25675832	4148.46533322	4109.96718456	4050.31361314	4010.07204550	3970.40830888	3943.89465170	3869.23824491	3862.03676726	3839.02883267	3837.72960310	3829.83876079	3788.46092087	3758.99995167	3706.08076748	3684.78420904	3637.75325583	3588.05416777	3527.22258689	3457.56615650	3334.03684756	3338.49830535	3365.36005405	3456.66226616	3554.00279451	3674.74154095	3710.52655094	3635.14016661	4709.99478470	4833.33399418	4838.80186225
541.0000	3336.39735145	4681.81636442	4301.60201431	4212.69803877	4144.49137308	4101.38800619	4048.63289889	4000.73444384	3953.23711361	3934.75039915	3866.70267679	3845.91143067	3836.28519034	3822.73574784	3812.60668711	3785.95843250	3734.40710901	3688.37555432	3667.10696736	3622.29569067	3579.37016126	3518.20320874	3451.81374627	3321.81872246	3315.05833238	3352.63074998	3443.05651793	3548.78694931	3675.59887527	3706.90005141	3628.45834570	4704.86171402	4829.47845724	4840.17570079
540.0000	3340.89444197	4681.33002971	4293.30166140	4205.51600921	4139.47645209	4094.27400124	4046.96279514	3995.26082979	3938.06924931	3924.04204475	3863.92363684	3831.59845382	3836.63616035	3808.71928581	3798.86008103	3784.12318738	3718.31163689	3673.74713757	3649.55115945	3609.27420334	3569.77498343	3507.82662120	3449.27885980	3317.09976936	3299.58423387	3347.74786017	3430.26641157	3542.89186263	3677.00640198	3702.83787593	3625.94027962	4701.53831949	4824.01851873	4843.54449300
539.0000	3355.72415429	4678.98471669	4291.95244731	4201.26441326	4132.74362088	4087.51625943	4041.60622744	3990.32401474	3927.99572975	3912.26163788	3857.01620989	3819.33644643	3836.78863372	3796.82931492	3788.12388372	3778.82558995	3713.06818153	3661.65866190	3636.32184866	3601.15607527	3558.01908918	3496.49365881	3449.76776644	3317.74364299	3294.61166898	3349.38533725	3421.16329219	3537.91341600	3675.66100548	3699.09470018	3627.62502649	4700.64864181	4816.90538786	4844.43582049
538.0000	3403.60387142	4672.37805940	4296.54329759	4197.94986440	4125.80184481	4080.36596005	4031.32288060	3982.85543621	3923.37833285	3899.68761846	3845.86407337	3809.41489351	3834.29183395	3787.88008887	3779.07348657	3767.94187737	3715.00389487	3653.45687238	3631.57285133	3599.93321399	3544.88924114	3486.22807753	3452.29738519	3319.31951397	3297.39401906	3353.38388460	3418.47185818	3534.56747514	3669.31681236	3697.35289089	3632.95356595	4700.77562222	4808.75959603	4839.16277910
537.0000	3511.47756329	4662.47442297	4303.82889326	4193.19765136	4120.73073210	4073.61720855	4018.13595723	3972.44258333	3921.59805133	3887.81922553	3833.88077858	3803.01697136	3828.62690173	3781.67699398	3771.19187903	3752.81493307	3718.34715337	3650.91525456	3635.61286463	3604.41175799	3532.70072350	3479.23741912	3454.80443286	3317.90835926	3302.88425624	3355.26004739	3422.91837988	3532.39991637	3658.59759542	3698.41770642	3639.88779338	4700.00779221	4800.32657975	4827.49141687
536.0000	3686.59280647	4652.07844296	4309.96087876	4185.88128268	4118.52649797	4069.27175363	4006.02028322	3961.58212371	3919.20762079	3879.71774074	3825.13794669	3801.58002158	3820.75022786	3777.16651155	3764.80086273	3737.67987799	3719.97041661	3653.82646016	3644.02361526	3610.21981284	3524.03204651	3476.54202133	3454.71614912	3312.72485561	3307.28004428	3352.56367266	3431.93500296	3530.29878576	3647.00200949	3701.05595930	3645.12799515	4698.15648136	4792.36403902	4812.60248343
535.0000	3895.67695604	4643.02823561	4312.22876375	4176.92795666	4118.72895497	4068.62832372	3998.25260373	3953.91638777	3914.83490116	3877.92843558	3821.68180874	3805.07730095	3811.94857341	3773.47214946	3759.80265596	3727.34443676	3720.40450274	3659.23596963	3650.89281401	3613.01275613	3520.54371336	3477.48029946	3450.39140725	3306.33896727	3309.36043551	3345.56933177	3440.38206434	3527.46425028	3638.69850705	3702.65171377	3645.69203661	4697.09932837	4785.82119509	4798.37638676
534.0000	4069.13463907	4635.55967337	4310.04683623	4168.74711694	4120.25958692	4070.74349544	3995.66273496	3951.88843993	3910.28692085	3881.81250374	3822.99029641	3811.18623303	3803.28603590	3770.97857039	3755.20012338	3724.65793637	3721.07596796	3663.35533941	3653.29010473	3611.88272514	3522.21630534	3480.01123549	3442.39404102	3302.15154901	3309.62207723	3336.37010303	3443.40402966	3524.33150629	3635.84916998	3701.28543930	3640.60072472	4698.85334125	4781.72230681	4786.70572215
533.0000	4135.15922571	4630.35559555	4304.87377810	4163.75771395	4122.48317306	4073.12810359	3997.11253808	3955.31684766	3908.81538194	3887.26564056	3827.05146621	3816.51759748	3795.89627466	3771.24888568	3750.40969557	3729.32264023	3721.74840115	3664.46881968	3652.68619983	3609.65752176	3527.10435731	3481.44376189	3433.44448146	3301.32340546	3308.99761264	3327.61944064	3439.51874617	3522.72147304	3637.60231627	3697.41549950	3631.30137040	4703.36453664	4780.56699988	4777.42196463
532.0000	4062.40461996	4630.17920196	4299.34848818	4163.03745826	4125.68282936	4074.07606702	4001.18762751	3961.72788173	3912.14903061	3889.48979718	3831.51875534	3818.88764119	3791.26029915	3775.54735184	3746.85758542	3738.55869752	3721.11291892	3664.05793976	3652.15588328	3610.02475946	3531.97699033	3479.54964060	3426.99828493	3301.91516202	3308.29851186	3321.77304602	3431.48744019	3524.80110603	3641.23174856	3693.61723696	3620.69110352	4708.16824841	4781.75047912	4770.51039699
531.0000	3879.57337308	4638.36025402	4296.25702702	4165.98061163	4130.77100833	4074.10596266	4007.13010691	3968.30300232	3919.04424906	3886.46377520	3834.42908952	3818.59604394	3790.71988088	3783.30845400	3747.58569291	3748.94234873	3719.19093312	3665.06579823	3652.63473223	3614.47361474	3534.08441019	3473.96327890	3425.49716083	3300.86621638	3308.11853496	3320.55574128	3424.18550523	3531.41273395	3644.19053744	3692.61672784	3611.65231791	4710.23390469	4783.68994802	4767.81953272
530.0000	3657.03190373	4655.29510215	4297.77246409	4171.12888353	4138.48624929	4075.03820944	4014.39112603	3974.13510681	3926.62650530	3880.25249797	3834.99244322	3817.75130281	3794.51085530	3792.22894498	3754.66953197	3758.13227766	3718.12350618	3669.02101387	3652.39156458	3621.74473558	3533.24113601	3467.02177302	3429.35190900	3296.82179659	3308.66763975	3324.16648616	3421.15074656	3541.11259480	3645.58648593	3695.32642788	3606.03651436	4708.42831036	4784.84239638	4772.10610232
529.0000	3465.27239862	4676.82074942	4304.91559232	4177.39497844	4148.52353616	4078.01825886	4021.94958306	3980.86842208	3933.09231050	3875.45262355	3834.44739436	3818.46440740	3801.26688179	3800.07688804	3766.88226207	3765.46682167	3720.27012114	3674.84839476	3650.14075977	3629.58476367	3532.48619233	3462.85522623	3436.92549418	3291.33417575	3309.71212293	3330.69876216	3422.54245426	3550.85958719	3646.39021769	3700.35095099	3604.43819904	4704.59495801	4785.02298451	4784.24279176
528.0000	3341.27822383	4696.57348848	4317.03701615	4184.52912806	4159.16746618	4082.87037802	4028.57404396	3990.80905738	3939.02777714	3876.35038261	3835.88449368	3821.43590451	3808.54976709	3806.40509983	3780.14590172	3771.34694226	3726.04102051	3680.43393778	3647.91093903	3636.52043619	3536.25990176	3464.72900522	3445.23937942	3287.82004466	3311.01012884	3336.89789221	3425.95701513	3557.88187461	3648.47607839	3704.98595142	3606.58908985	4702.33855400	4785.98649757	4801.49728257
527.0000	3282.86190868	4710.29706118	4331.63589257	4192.50490897	4167.87060320	4089.18751625	4033.75563724	4003.99395900	3946.05551694	3884.71726022	3842.31476954	3825.81248317	3814.09446875	3812.43684219	3790.56207097	3776.23948622	3734.02635569	3685.16076179	3649.97402324	3642.13677865	3547.18394763	3472.58234555	3451.17897700	3289.55464778	3312.87545982	3340.37398221	3429.04781366	3561.19154764	3653.08855929	3706.73073868	3611.94786107	4704.34216908	4790.58533706	4818.73389328
526.0000	3266.24642332	4718.32461780	4345.25303207	4200.81475334	4172.66795328	4097.28454246	4038.18944683	4017.15543122	3954.30589798	3899.10082183	3854.15008744	3830.20436972	3817.06799036	3819.47097970	3797.26859581	3780.26776590	3742.92254112	3690.72261706	3658.72196201	3646.43321433	3563.99003354	3483.07973686	3452.98390893	3298.05150145	3316.00791765	3341.64226305	3431.47965589	3561.61533668	3659.70983375	3704.51069679	3619.99241550	4710.22178633	4800.85072270	4831.53840219
525.0000	3267.43724166	4724.56453883	4355.50479587	4208.88043307	4173.62506927	4107.59077303	4043.32830834	4026.06494818	3961.52841889	3915.60535705	3868.43898672	3834.13146378	3818.78898317	3827.74376897	3802.68687156	3783.63279860	3752.70266080	3699.39366120	3672.02971223	3649.56468272	3582.31836234	3492.40085079	3451.36077573	3312.21476619	3320.48807272	3344.00085788	3434.58719944	3560.59599727	3666.25433194	3699.31442588	3629.96417407	4716.70326933	4816.30081683	4838.63966311
524.0000	3272.56877695	4733.47027453	4362.88741523	4217.37092689	4173.27597447	4119.49320585	4050.56817354	4029.37761234	3965.12756928	3929.84762910	3880.96210218	3838.88456950	3822.52863382	3836.92487467	3810.31650570	3787.25570521	3763.83188251	3711.57070833	3685.15801982	3652.21370521	3597.72806417	3499.33252003	3449.29448307	3328.34631341	3325.04663764	3351.01589923	3439.38112577	3559.03186629	3670.56157728	3694.02352192	3640.41240589	4720.22195691	4833.78726304	4841.88098947
523.0000	3276.69029152	4747.48215462	4370.50119529	4228.69355013	4175.54050833	4131.65063741	4060.78551995	4030.26018137	3965.35854861	3939.34820565	3889.59924612	3846.97023988	3832.13604806	3847.30587620	3822.26778857	3792.88384838	3776.00592999	3725.12295801	3695.21691617	3655.74432811	3608.53579653	3505.83291516	3450.34779720	3341.47135790	3327.73549645	3363.63741903	3445.15291741	3557.16722578	3671.92201917	3692.21074509	3649.32112849	4719.98961873	4849.09367257	4844.14786609
522.0000	3279.01575722	4766.10609890	4381.50416129	4245.38395328	4183.64399823	4143.79034083	4074.35243689	4034.09779690	3966.40011669	3945.02868332	3896.01390276	3860.31423843	3849.78934102	3859.94390905	3838.33728515	3802.52513410	3788.31860670	3737.20507064	3703.38826972	3661.60991513	3616.46293884	3514.74828960	3456.56498158	3348.00539827	3327.63043682	3379.37852272	3450.24662144	3555.36840846	3671.31486940	3696.28575547	3655.17231777	4718.95599256	4859.17875452	4847.08683932
521.0000	3280.34396892	4786.36651142	4396.48397227	4267.44614822	4198.34366917	4157.64064395	4091.32249451	4044.47609636	3973.83144439	3950.68140558	3904.20508590	3878.70868172	3874.13555911	3875.52141745	3856.62978110	3817.66906929	3800.61249849	3746.76529712	3712.80227161	3670.55056048	3624.91145388	3527.11110480	3467.59037162	3348.22597454	3325.91790046	3394.10941712	3454.19184906	3554.73078448	3670.44186300	3706.14700678	3658.20756240	4721.75205449	4863.60128786	4850.28711026
520.0000	3282.43948021	4804.20726170	4413.27189763	4291.26477423	4217.69460111	4175.31263657	4111.48283685	4061.14488554	3990.48155471	3960.59664191	3917.26899609	3900.11512826	3900.43629071	3893.40790450	3874.74799059	3838.70093310	3814.12587312	3755.43919852	3724.81985053	3682.35917691	3636.30911451	3541.53891602	3481.58844388	3346.31088334	3325.25206870	3404.82792751	3458.79800625	3556.69398437	3670.80298065	3719.35431763	3660.58737189	4731.22863514	4864.41067344	4852.41541432
519.0000	3287.20075076	4816.64316659	4429.31646582	4311.57025247	4238.59617678	4196.55278376	4134.07546267	4081.32734191	4014.30233173	3976.93165051	3935.11709674	3922.71612771	3923.18238310	3912.15471211	3890.93166303	3864.53432289	3830.42947306	3766.13205360	3737.94155948	3696.23199684	3650.42290135	3555.88218391	3496.95312982	3347.46479657	3328.01594261	3411.24273775	3466.72499677	3561.91460608	3673.57283547	3732.64454870	3664.94286896	4746.34451107	4864.78613802	4853.39909351
518.0000	3295.38114044	4823.94570689	4444.02883120	4325.08598829	4259.01479932	4218.03999293	4157.24177090	4102.33833605	4040.10423364	3998.57493116	3954.82647516	3946.54705677	3939.56458185	3930.81549821	3904.99908527	3892.46632310	3849.71393288	3780.65858468	3750.24287197	3711.12594802	3664.80626899	3569.12134947	3513.17471317	3354.49568213	3335.09385462	3415.30909233	3478.68582633	3569.51373068	3679.70048906	3743.57631631	3672.37557914	4762.94838995	4867.23960178	4855.79215215
517.0000	3306.11163946	4830.30382562	4458.61466488	4332.85429367	4279.11793773	4235.88698927	4177.85529235	4122.80250131	4063.39320372	4022.08370564	3972.99960097	3972.64705153	3951.10649601	3949.44702297	3918.63473931	3918.64138900	3870.16566932	3798.46359461	3762.15067069	3725.89527271	3677.02781566	3581.72824270	3530.18741259	3366.84646394	3345.95444221	3419.55500062	3492.10217008	3577.57216412	3689.44832075	3751.29794429	3681.69332004	4776.61260512	4872.29430680	4863.72266650
516.0000	3317.57605162	4841.77297260	4473.87787627	4339.48406661	4300.37198287	4248.94279078	4192.72721302	4142.16737100	4082.83064310	4043.87397025	3988.12816629	4000.36933357	3962.08087321	3968.23247733	3934.30148808	3939.51300368	3888.90984712	3817.29868396	3776.28680217	3739.58129294	3686.88270471	3594.63774590	3547.09019425	3382.40562126	3359.41386687	3425.64494169	3502.79444341	3584.53947336	3701.81457222	3756.46962956	3690.61704622	4785.27001986	4878.44998437	4879.68779259
