

, Lambda = 10000.0, Ratio = 0.05, Itermax = 10
RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
1.0540000e+03	-3.0643130e+01	-3.6263107e+01	-5.3740093e+01	-1.1887417e+01	-4.8586114e+01	-1.2324791e+01	-5.9265920e+01	-5.0824052e+01	-3.6496211e+01	-6.1797367e+01	-6.4420392e+01	-6.3719416e+01	-5.0271488e+01	-5.3823523e+01	-2.8532064e+01	-5.0842354e+01	-8.5934437e+01	-5.7796723e+01	-3.0342146e+01	-4.5942114e+01	-5.0860425e+01	-3.1921345e+01	-5.0796203e+01	-4.2992574e+01	-4.3731744e+01	-3.9149592e+01	-2.6585154e+01	-5.4847493e+01	-1.1994738e+01	-3.2742358e+01	-3.8526107e+01	-4.7658192e+01	-2.1711117e+01	-7.9628169e+01
1.0530000e+03	-4.0416756e+01	-3.6679577e+01	-5.4649459e+01	-3.4811614e+01	-5.6554586e+01	-3.2336399e+01	-7.4533259e+01	-6.8875023e+01	-4.1884129e+01	-6.7620722e+01	-7.7509673e+01	-7.2611618e+01	-6.7283789e+01	-7.0270598e+01	-4.6037856e+01	-6.8381969e+01	-9.4939351e+01	-7.1560432e+01	-4.1364116e+01	-6.4190796e+01	-6.2512119e+01	-4.4588390e+01	-4.9536739e+01	-5.1117628e+01	-4.5532252e+01	-4.2547462e+01	-3.2815833e+01	-6.6002955e+01	-3.0121373e+01	-4.5583237e+01	-3.7875022e+01	-5.2944146e+01	-2.8504032e+01	-7.6377779e+01
1.0520000e+03	-4.2861174e+01	-4.0920979e+01	-5.0171331e+01	-5.0589101e+01	-6.6321164e+01	-5.7932653e+01	-7.8624728e+01	-8.1719566e+01	-5.2979864e+01	-6.5293235e+01	-8.9637924e+01	-7.2857715e+01	-7.4225114e+01	-8.5138557e+01	-5.8130574e+01	-8.3817008e+01	-9.5853619e+01	-8.4065594e+01	-4.7193591e+01	-7.8306812e+01	-6.9975569e+01	-5.8456519e+01	-4.7057139e+01	-4.8075329e+01	-4.0810119e+01	-4.4309305e+01	-3.7662744e+01	-6.7693446e+01	-4.5337617e+01	-5.1672895e+01	-3.8536801e+01	-5.4469730e+01	-4.0564650e+01	-6.3178268e+01
1.0510000e+03	-4.5575923e+01	-4.8504977e+01	-4.5822345e+01	-5.5035808e+01	-7.5989634e+01	-8.0217220e+01	-7.3495521e+01	-8.4983340e+01	-6.5707508e+01	-6.1699112e+01	-9.7885621e+01	-6.9674655e+01	-7.0710048e+01	-9.3163806e+01	-6.3559241e+01	-9.2629850e+01	-9.1279426e+01	-9.2920156e+01	-4.9444608e+01	-8.2672407e+01	-7.1921528e+01	-6.6671619e+01	-4.6598279e+01	-3.8899992e+01	-3.2350855e+01	-4.4868082e+01	-4.0096140e+01	-6.2388384e+01	-5.2819274e+01	-5.2580133e+01	-3.9840818e+01	-4.9404468e+01	-5.5233654e+01	-4.6705857e+01
1.0500000e+03	-5.4044165e+01	-5.5990359e+01	-4.5618371e+01	-4.9782388e+01	-8.0254655e+01	-9.0405040e+01	-6.5258245e+01	-8.1935244e+01	-7.6635506e+01	-6.2502715e+01	-9.7773341e+01	-6.7978667e+01	-6.3191185e+01	-8.9520025e+01	-6.4525028e+01	-9.0706710e+01	-8.3139790e+01	-9.5106829e+01	-5.2507594e+01	-7.5981416e+01	-6.9382881e+01	-6.7221744e+01	-4.7769022e+01	-3.2610033e+01	-2.5444613e+01	-4.2269676e+01	-3.9595681e+01	-5.1793732e+01	-5.3759802e+01	-5.0979179e+01	-4.1053745e+01	-3.8570911e+01	-6.4780511e+01	-3.2535648e+01
1.0490000e+03	-6.6260726e+01	-5.9769591e+01	-4.9213990e+01	-4.0416945e+01	-7.6106933e+01	-8.5263006e+01	-5.9642607e+01	-7.7878777e+01	-8.3508125e+01	-6.8747077e+01	-9.0547526e+01	-6.8861487e+01	-5.8410174e+01	-7.4070105e+01	-6.3759398e+01	-7.9819175e+01	-7.3135736e+01	-8.8229624e+01	-5.7461223e+01	-6.3104562e+01	-6.3990247e+01	-6.4851004e+01	-4.8554150e+01	-3.4994688e+01	-2.4951546e+01	-3.4999647e+01	-3.7300861e+01	-3.7684412e+01	-5.2434565e+01	-4.8244144e+01	-4.2844250e+01	-2.6917134e+01	-6.4285623e+01	-2.2972262e+01
1.0480000e+03	-7.4939383e+01	-5.8374886e+01	-5.2792091e+01	-3.1899195e+01	-6.5771978e+01	-6.9919398e+01	-5.8948911e+01	-7.2628771e+01	-8.4041432e+01	-7.6948088e+01	-8.2001864e+01	-7.0169632e+01	-5.8928744e+01	-5.3314245e+01	-6.2970068e+01	-6.7333477e+01	-6.3412918e+01	-7.2559785e+01	-6.0574411e+01	-5.1549337e+01	-5.6758731e+01	-6.5311685e+01	-4.8384139e+01	-4.4559670e+01	-3.1697710e+01	-2.5068220e+01	-3.6024377e+01	-2.5148018e+01	-5.0085576e+01	-4.5008863e+01	-4.6184926e+01	-1.9491629e+01	-5.6801386e+01	-1.7819346e+01
1.0470000e+03	-7.4008957e+01	-5.2377778e+01	-5.2237212e+01	-2.5458684e+01	-5.3921924e+01	-5.4168677e+01	-6.1683571e+01	-6.1324795e+01	-7.6839778e+01	-8.1606733e+01	-7.5199834e+01	-6.9289640e+01	-6.2939970e+01	-3.7446880e+01	-6.3111649e+01	-5.9263308e+01	-5.5837828e+01	-5.3043703e+01	-5.7933450e+01	-4.6023190e+01	-4.9364909e+01	-6.8702901e+01	-4.8069337e+01	-5.4978409e+01	-4.1195136e+01	-1.7323957e+01	-3.8154157e+01	-2.0725768e+01	-4.4412344e+01	-4.2503402e+01	-4.9695107e+01	-1.7994690e+01	-5.0149392e+01	-1.6376425e+01
1.0460000e+03	-6.2651348e+01	-4.2876790e+01	-4.5916015e+01	-1.8901001e+01	-4.2994241e+01	-4.4174144e+01	-6.3796304e+01	-4.2192825e+01	-6.3382306e+01	-7.8721747e+01	-6.7288959e+01	-6.4716548e+01	-6.6181266e+01	-3.3146359e+01	-6.4076825e+01	-5.4726799e+01	-5.0136577e+01	-3.7223935e+01	-4.9854271e+01	-4.5987364e+01	-4.4598117e+01	-6.9829940e+01	-4.7114387e+01	-6.0621264e+01	-4.5952889e+01	-1.5402496e+01	-4.2855462e+01	-2.5473299e+01	-3.5226328e+01	-4.1562850e+01	-4.9070170e+01	-2.0903222e+01	-4.9015916e+01	-1.8092985e+01
1.0450000e+03	-4.4363010e+01	-3.0631875e+01	-3.5466484e+01	-8.9821975e+00	-3.1994922e+01	-3.7495948e+01	-6.0362881e+01	-2.0480711e+01	-4.7454199e+01	-6.8400469e+01	-5.3818219e+01	-5.5842637e+01	-6.4341361e+01	-3.7850109e+01	-6.3566987e+01	-4.8524499e+01	-4.3328858e+01	-2.8772658e+01	-3.9922850e+01	-4.7478759e+01	-4.3473202e+01	-6.4533509e+01	-4.2936298e+01	-5.9364316e+01	-4.0030228e+01	-1.8645371e+01	-4.5653498e+01	-3.1881606e+01	-2.7207813e+01	-4.0209020e+01	-4.0376721e+01	-2.4842847e+01	-5.0294064e+01	-2.1448317e+01
1.0440000e+03	-2.3775067e+01	-1.6188655e+01	-2.4118456e+01	5.9717913e+00	-1.9535787e+01	-2.6948413e+01	-4.7838306e+01	-3.4863781e+00	-3.2140382e+01	-5.4280990e+01	-3.4095351e+01	-4.2818389e+01	-5.5237995e+01	-4.1658950e+01	-5.7846710e+01	-3.8038932e+01	-3.2171050e+01	-2.3701123e+01	-3.0977821e+01	-4.6511079e+01	-4.2581239e+01	-5.3580555e+01	-3.3816443e+01	-5.1303659e+01	-2.2914457e+01	-2.2804405e+01	-4.1637529e+01	-3.0005525e+01	-2.4528381e+01	-3.3697301e+01	-2.4038905e+01	-2.5073817e+01	-4.5550496e+01	-2.3121039e+01
1.0430000e+03	-4.4920629e+00	4.2961184e-03	-1.3621526e+01	2.4181436e+01	-6.8707725e+00	-9.3253846e+00	-2.6730864e+01	6.3914345e+00	-1.8018207e+01	-3.9829933e+01	-1.1665364e+01	-2.7100863e+01	-3.9327100e+01	-3.5701634e+01	-4.5054349e+01	-2.5479572e+01	-1.6628143e+01	-1.5120981e+01	-2.3489888e+01	-4.0905663e+01	-3.6298647e+01	-3.9979576e+01	-2.1682057e+01	-3.7028730e+01	-7.6082466e-03	-2.3083464e+01	-2.9527976e+01	-1.6660381e+01	-2.4413665e+01	-1.8518581e+01	-4.8122196e+00	-1.7069321e+01	-2.8077594e+01	-1.9291944e+01
1.0420000e+03	1.1518182e+01	1.7671652e+01	-2.8581598e+00	4.0614013e+01	3.0878464e+00	1.0409351e+01	-2.4399360e+00	1.2073172e+01	-4.2079175e+00	-2.5108624e+01	8.5568339e+00	-1.1227188e+01	-1.8265495e+01	-1.8724725e+01	-2.7317802e+01	-1.3595706e+01	-3.2635026e-01	-1.6544158e+00	-1.7300252e+01	-2.9981165e+01	-2.1972349e+01	-2.4865573e+01	-1.0442609e+01	-1.8132128e+01	2.0779729e+01	-1.6654768e+01	-1.2530038e+01	2.1666752e+00	-1.9275846e+01	3.1100483e+00	1.2320050e+01	-3.6292798e-01	1.0746530e+00	-8.2779734e+00
1.0410000e+03	2.3968324e+01	3.6317124e+01	9.6829993e+00	5.0427290e+01	9.7092794e+00	2.3761852e+01	1.7975365e+01	1.6874311e+01	9.6983261e+00	-7.4487679e+00	2.2543162e+01	2.8836453e+00	6.0339127e+00	3.8011874e+00	-8.5527464e+00	-1.7963198e+00	1.3038690e+01	1.1142765e+01	-1.2933145e+01	-1.3955939e+01	-2.0492538e+00	-7.8887014e+00	-1.5715950e+00	2.0507523e+00	3.3765770e+01	-3.6735747e+00	4.7160878e+00	1.7393298e+01	-5.5649165e+00	2.3353772e+01	2.5517437e+01	1.9601542e+01	3.2770281e+01	8.0321077e+00
1.0400000e+03	3.3941130e+01	5.4549031e+01	2.2269225e+01	5.3620107e+01	1.6439247e+01	2.6914071e+01	3.1157483e+01	2.1830144e+01	2.2879577e+01	1.4705125e+01	2.8667725e+01	1.5400252e+01	3.0361481e+01	2.4942697e+01	9.4027151e+00	1.2048566e+01	2.3452214e+01	1.8354852e+01	-1.0241079e+01	5.4105140e+00	1.8474122e+01	9.8378863e+00	7.2730901e+00	2.0201067e+01	3.8066353e+01	1.2829703e+01	1.9634242e+01	2.4380340e+01	1.1794083e+01	3.4629056e+01	3.5513808e+01	3.5686512e+01	5.5980744e+01	2.5237671e+01
1.0390000e+03	4.2793579e+01	7.0177891e+01	3.0557486e+01	5.5902942e+01	2.7488270e+01	2.3935048e+01	3.9555306e+01	2.7816768e+01	3.3652960e+01	3.8662331e+01	2.9632736e+01	2.7877190e+01	4.9925227e+01	3.9644766e+01	2.7188407e+01	2.7473685e+01	3.4077880e+01	2.2395150e+01	-6.8341181e+00	2.4020473e+01	3.5162934e+01	2.5924400e+01	1.8522833e+01	3.5581876e+01	3.6882888e+01	2.8299586e+01	3.2196992e+01	2.5196075e+01	2.4709249e+01	3.6310835e+01	4.3417348e+01	4.5326235e+01	6.5952449e+01	3.8909946e+01
1.0380000e+03	5.0814108e+01	8.1203328e+01	3.3014574e+01	6.3639762e+01	4.2674517e+01	2.2275189e+01	4.7803760e+01	3.7179683e+01	4.0369316e+01	5.7940787e+01	3.2356639e+01	4.0909831e+01	6.1560098e+01	4.5347588e+01	4.4656117e+01	4.1091989e+01	4.6914082e+01	3.0135173e+01	6.1210428e-01	3.6947630e+01	4.4923672e+01	3.9796151e+01	3.0627657e+01	4.9435069e+01	3.5035912e+01	3.9269236e+01	4.2711061e+01	2.5261849e+01	2.9986521e+01	3.5347196e+01	5.0354934e+01	5.0920366e+01	6.7146423e+01	4.6738707e+01
1.0370000e+03	5.7086909e+01	8.6578102e+01	3.4364679e+01	7.7599680e+01	5.6455914e+01	2.5730788e+01	5.7415695e+01	5.0611563e+01	4.2741121e+01	6.6149126e+01	4.2852649e+01	5.2664075e+01	6.7310445e+01	4.3188984e+01	5.8944265e+01	5.0162993e+01	5.9447022e+01	4.4323365e+01	1.3129375e+01	4.2231956e+01	4.6175766e+01	5.2962292e+01	3.9149760e+01	6.1395848e+01	3.6190915e+01	4.5609704e+01	5.0137584e+01	2.8543803e+01	3.0896288e+01	3.9337505e+01	5.8060260e+01	5.4249109e+01	6.8015172e+01	4.9505576e+01
1.0360000e+03	6.0826984e+01	8.6221337e+01	4.1343798e+01	9.2356520e+01	6.2740609e+01	3.1739609e+01	6.5571735e+01	6.3118388e+01	4.2847634e+01	6.1713766e+01	5.9443001e+01	5.9867505e+01	7.2740529e+01	3.9255272e+01	6.6711374e+01	5.4964544e+01	6.6090044e+01	5.9986381e+01	2.7948382e+01	4.3144905e+01	4.0080869e+01	6.5010208e+01	4.1911851e+01	6.7917004e+01	4.0328658e+01	5.0215172e+01	5.3132165e+01	3.5213701e+01	3.2177501e+01	4.8966841e+01	6.7352031e+01	5.3432999e+01	7.2889695e+01	5.0609736e+01
1.0350000e+03	6.2393906e+01	8.0990902e+01	5.4606007e+01	1.0171313e+02	6.0472555e+01	3.4567794e+01	6.8609529e+01	6.6081202e+01	4.4288407e+01	4.9770343e+01	7.2243354e+01	6.0190141e+01	8.0705440e+01	4.1271304e+01	6.7271127e+01	5.7436755e+01	6.3156428e+01	6.9466532e+01	4.0167795e+01	4.5486198e+01	3.0878778e+01	7.1400643e+01	4.1660000e+01	6.5724920e+01	4.3112557e+01	5.6115717e+01	5.2474618e+01	4.2789800e+01	3.5630562e+01	5.8026628e+01	7.5543573e+01	4.7002483e+01	7.9214492e+01	5.3914984e+01
1.0340000e+03	6.2537206e+01	7.2855336e+01	6.6412914e+01	1.0342655e+02	5.4041358e+01	3.0335869e+01	6.5659905e+01	5.5285872e+01	4.9262386e+01	3.8853892e+01	7.1252554e+01	5.3654321e+01	8.7905964e+01	5.1028299e+01	6.2474107e+01	5.8680392e+01	5.2551016e+01	6.9332242e+01	4.5603713e+01	5.1749955e+01	2.3398945e+01	6.7546948e+01	4.2724562e+01	5.6660638e+01	3.9334976e+01	6.3557827e+01	5.1582753e+01	4.8771094e+01	4.0435841e+01	6.0630032e+01	7.7340179e+01	3.8735403e+01	8.2103406e+01	6.0763532e+01
1.0330000e+03	6.1200882e+01	6.4225981e+01	6.7498576e+01	9.8219143e+01	4.8301375e+01	1.9636841e+01	5.8818332e+01	3.6185748e+01	5.5762010e+01	3.4449252e+01	5.5261322e+01	4.2103174e+01	8.8171911e+01	6.0872273e+01	5.4184029e+01	5.8099446e+01	4.0508953e+01	6.1705417e+01	4.2574534e+01	5.8023319e+01	1.9827257e+01	5.4445960e+01	4.5863893e+01	4.7719728e+01	2.8723551e+01	6.9506768e+01	5.3751313e+01	5.1863282e+01	4.5526725e+01	5.6794545e+01	6.9873232e+01	3.5516521e+01	8.0112597e+01	6.8634179e+01
1.0320000e+03	5.8142610e+01	5.6156628e+01	5.5755877e+01	8.6141037e+01	4.3740986e+01	7.0396607e+00	5.0779054e+01	1.9414246e+01	5.7716559e+01	3.5266924e+01	3.2330428e+01	2.7887197e+01	7.7866412e+01	6.0199706e+01	4.3101054e+01	5.3844102e+01	3.2196164e+01	5.0380840e+01	3.2370362e+01	5.7047635e+01	1.9101921e+01	3.8122509e+01	4.7688545e+01	4.5242638e+01	1.7844665e+01	6.9829689e+01	5.8760676e+01	5.1177229e+01	5.0251673e+01	5.0425466e+01	5.6195077e+01	4.0401659e+01	7.5845949e+01	7.3245925e+01
1.0310000e+03	5.4567819e+01	4.7364375e+01	3.7439714e+01	6.6492899e+01	3.6739386e+01	-1.3860875e+00	4.2880107e+01	1.0738635e+01	4.8829152e+01	3.5839711e+01	1.2145021e+01	1.3150852e+01	5.7510124e+01	4.5663362e+01	2.9652599e+01	4.3616119e+01	2.6944596e+01	3.7402683e+01	1.8788198e+01	4.4680670e+01	1.8801552e+01	2.3483237e+01	4.4844582e+01	4.8943661e+01	1.4612503e+01	6.2536770e+01	6.2829014e+01	4.5777096e+01	5.3678795e+01	4.3955037e+01	4.2660971e+01	4.9446268e+01	7.1951573e+01	7.2379817e+01
1.0300000e+03	5.2483827e+01	3.5938635e+01	2.0306872e+01	4.1452052e+01	2.3909168e+01	-1.9879254e+00	3.4734727e+01	6.5682572e+00	2.7571046e+01	3.2180478e+01	-9.1534702e-01	-3.6878249e-01	3.0188452e+01	2.3195116e+01	1.4390386e+01	2.6362440e+01	1.8827790e+01	2.3243547e+01	6.3612995e+00	2.3838994e+01	1.6715626e+01	1.0860686e+01	3.7086913e+01	5.1994831e+01	2.0677980e+01	4.9750286e+01	6.2293048e+01	3.6277160e+01	5.4857226e+01	3.7202284e+01	3.3253267e+01	5.5454833e+01	6.8039102e+01	6.7343895e+01
1.0290000e+03	5.1456171e+01	2.2287102e+01	6.6683999e+00	1.7197098e+01	5.3025328e+00	2.6107136e+00	2.4661074e+01	-4.0341958e-01	-9.3926744e-01	2.4262340e+01	-7.8368304e+00	-1.1722788e+01	4.6614194e-01	6.7428090e-02	-2.8704746e+00	4.2716293e+00	2.5720033e+00	8.6340061e+00	-2.4452084e+00	2.4791919e+00	1.1087695e+01	-8.1512931e-01	2.5798205e+01	4.7170681e+01	3.0188006e+01	3.6477517e+01	5.6847818e+01	2.6232519e+01	5.3751414e+01	3.0466930e+01	2.7278061e+01	5.3812740e+01	6.1692500e+01	6.0441732e+01
1.0280000e+03	4.7335644e+01	9.6943720e+00	-6.6296199e+00	-8.8525383e-01	-1.6403771e+01	3.8108025e+00	1.0368116e+01	-1.2852866e+01	-2.8243273e+01	1.3803417e+01	-1.1083762e+01	-2.1039621e+01	-2.6315145e+01	-2.2052002e+01	-2.2683233e+01	-1.7856528e+01	-2.0703897e+01	-5.0216910e+00	-8.8748484e+00	-1.2673009e+01	1.0137708e+00	-1.0104356e+01	1.1432454e+01	3.2916136e+01	3.5800544e+01	2.6502456e+01	4.8616832e+01	1.9959212e+01	5.0624024e+01	2.5505133e+01	2.1733406e+01	4.5155058e+01	5.1427597e+01	5.1588330e+01
1.0270000e+03	3.6198711e+01	1.3458085e+00	-2.2452280e+01	-1.3970116e+01	-3.8171073e+01	-6.1397750e+00	-9.6221064e+00	-2.7409264e+01	-4.8050567e+01	1.5366612e+00	-1.2899626e+01	-2.9098062e+01	-4.6594979e+01	-4.4443362e+01	-4.3417801e+01	-3.6580708e+01	-4.3792499e+01	-1.6943172e+01	-1.6328524e+01	-2.1250486e+01	-1.2462449e+01	-1.4844252e+01	-5.6612021e+00	1.3657475e+01	3.4396274e+01	1.8998880e+01	3.8603210e+01	1.8011290e+01	4.4172169e+01	2.2329882e+01	1.4198479e+01	3.3979722e+01	3.7979048e+01	3.8364039e+01
1.0260000e+03	1.9484074e+01	-3.0697541e+00	-3.8851075e+01	-2.9242024e+01	-5.6733403e+01	-2.5970866e+01	-3.3790714e+01	-4.0025467e+01	-5.8656800e+01	-1.2590362e+01	-1.6350016e+01	-3.6624363e+01	-6.0985253e+01	-6.4514605e+01	-5.9971913e+01	-5.2484482e+01	-5.9426226e+01	-2.8012714e+01	-2.6705179e+01	-2.8392634e+01	-2.6228167e+01	-1.6724835e+01	-2.2703372e+01	-4.9802660e+00	2.6836004e+01	9.7643198e+00	2.5359636e+01	1.5764004e+01	3.1772328e+01	1.7370751e+01	3.5679985e+00	2.4574256e+01	2.3263258e+01	1.9612149e+01
1.0250000e+03	3.3575695e+00	-7.4556706e+00	-5.0474882e+01	-5.2793535e+01	-6.7633895e+01	-4.5033654e+01	-5.6290276e+01	-4.9854591e+01	-6.0961089e+01	-2.7532070e+01	-2.4516646e+01	-4.3898439e+01	-7.1989173e+01	-7.5709405e+01	-6.6755316e+01	-6.7175046e+01	-6.5346910e+01	-3.9923435e+01	-3.7984231e+01	-3.8361882e+01	-3.6913637e+01	-2.0883204e+01	-3.5194285e+01	-2.0367108e+01	1.4577095e+01	-3.8659104e+00	7.5985715e+00	7.6156842e+00	1.3046344e+01	7.1328437e+00	-9.8788888e+00	1.6560102e+01	8.9870347e+00	-1.7454995e+00
1.0240000e+03	-7.8164935e+00	-1.5959348e+01	-5.3468222e+01	-8.3145438e+01	-6.6764220e+01	-5.2332167e+01	-6.8410917e+01	-5.6990909e+01	-5.5855914e+01	-4.0129257e+01	-3.6163542e+01	-4.9762368e+01	-7.8219490e+01	-7.4080569e+01	-6.1782431e+01	-7.7727937e+01	-6.2883527e+01	-5.2404002e+01	-4.4843319e+01	-4.8980929e+01	-4.2765979e+01	-2.9827065e+01	-4.0818079e+01	-3.2574631e+01	-1.2786273e+00	-2.0130343e+01	-1.2820271e+01	-7.5628906e+00	-7.3456433e+00	-6.9711498e+00	-2.3908611e+01	4.2983715e+00	-3.7402629e+00	-2.0199950e+01
1.0230000e+03	-1.6056070e+01	-2.9287421e+01	-4.7707467e+01	-1.1141994e+02	-5.3627279e+01	-4.5025559e+01	-6.2502610e+01	-5.8217153e+01	-4.3587877e+01	-4.4943246e+01	-4.2673227e+01	-4.9453548e+01	-7.2284784e+01	-6.0762167e+01	-4.5865618e+01	-7.5891635e+01	-5.1293399e+01	-6.0096707e+01	-4.1002295e+01	-5.2819362e+01	-4.3163389e+01	-3.9363772e+01	-4.1015165e+01	-4.1475472e+01	-1.8276246e+01	-3.5356851e+01	-3.1494742e+01	-2.5606773e+01	-2.2300177e+01	-1.9510500e+01	-3.4994018e+01	-1.7099543e+01	-1.4301783e+01	-3.1970525e+01
1.0220000e+03	-2.6699823e+01	-4.3596889e+01	-3.4252951e+01	-1.2712321e+02	-3.1079778e+01	-2.6830275e+01	-3.5411212e+01	-4.6679422e+01	-2.3068548e+01	-3.4277319e+01	-3.1471645e+01	-3.4177830e+01	-4.5805655e+01	-3.5914747e+01	-1.7410523e+01	-5.3482224e+01	-2.5327027e+01	-5.2233265e+01	-2.1380520e+01	-4.3458608e+01	-3.6357050e+01	-4.1647439e+01	-3.7642778e+01	-4.5537986e+01	-3.2227148e+01	-4.8068305e+01	-4.4929101e+01	-4.0916771e+01	-2.8506055e+01	-2.6994670e+01	-4.0947790e+01	-4.4056606e+01	-2.2701817e+01	-3.7570561e+01
1.0210000e+03	-4.1680799e+01	-5.2580931e+01	-1.2617497e+01	-1.2437784e+02	-6.1225992e-01	3.0243747e-02	1.0818984e+01	-1.5901284e+01	9.7159742e+00	-2.7655900e-01	5.4949465e+00	3.5987555e+00	3.6951936e+00	5.7670182e+00	2.8787161e+01	-7.9321782e+00	2.0133753e+01	-1.8152336e+01	1.5984404e+01	-1.9576279e+01	-1.8875773e+01	-3.1403622e+01	-2.9367744e+01	-4.3419847e+01	-3.9659305e+01	-5.8882872e+01	-5.2678040e+01	-5.0056265e+01	-2.9430466e+01	-3.1281902e+01	-4.2553018e+01	-6.4776025e+01	-2.9558115e+01	-4.0405294e+01
1.0200000e+03	-5.7342675e+01	-5.1384204e+01	1.7083538e+01	-1.0527864e+02	3.9657278e+01	3.7102786e+01	6.9681858e+01	3.5197978e+01	5.9423167e+01	5.8970513e+01	6.4898728e+01	6.1214636e+01	7.0467425e+01	6.7823842e+01	9.3657603e+01	5.6287491e+01	8.2460934e+01	4.2789132e+01	6.7548923e+01	1.6217213e+01	1.1187625e+01	-9.0074316e+00	-1.3127669e+01	-3.5804177e+01	-4.0482548e+01	-6.6919289e+01	-5.6125607e+01	-5.2128964e+01	-3.1604396e+01	-3.6250424e+01	-4.1801777e+01	-6.9447351e+01	-3.5488982e+01	-4.3694662e+01
1.0190000e+03	-6.8707828e+01	-3.9940558e+01	4.9141631e+01	-8.0107043e+01	8.8814935e+01	8.2338224e+01	1.2984808e+02	9.8571585e+01	1.2260238e+02	1.3261815e+02	1.3150512e+02	1.2227301e+02	1.4224396e+02	1.3971942e+02	1.6452518e+02	1.2795204e+02	1.4800063e+02	1.1498262e+02	1.2255650e+02	5.9001659e+01	4.9345818e+01	2.0074328e+01	1.0792827e+01	-2.5434401e+01	-3.8285182e+01	-6.8907285e+01	-5.6216483e+01	-4.7809994e+01	-3.8512159e+01	-4.2484120e+01	-3.9397196e+01	-5.9796724e+01	-4.0564461e+01	-4.9043429e+01
1.0180000e+03	-7.4383631e+01	-2.3437154e+01	7.1815576e+01	-6.4612754e+01	1.3534434e+02	1.2339166e+02	1.7486547e+02	1.5629613e+02	1.8116917e+02	1.9704819e+02	1.8355599e+02	1.6459367e+02	2.0200405e+02	1.9635299e+02	2.1726912e+02	1.8890073e+02	1.9637990e+02	1.7224875e+02	1.6483909e+02	9.9524523e+01	8.3666570e+01	4.6492036e+01	3.6077472e+01	-1.6008635e+01	-3.8195426e+01	-6.3147153e+01	-5.3338198e+01	-3.9419595e+01	-4.8384785e+01	-4.6974496e+01	-3.5551832e+01	-4.7034419e+01	-4.4696165e+01	-5.6883190e+01
1.0170000e+03	-7.6804429e+01	-9.4801875e+00	7.4321364e+01	-7.4273378e+01	1.5962537e+02	1.4229820e+02	1.8743675e+02	1.8575162e+02	2.0993846e+02	2.2630130e+02	2.0137662e+02	1.7392128e+02	2.3051463e+02	2.1387917e+02	2.3134442e+02	2.1742052e+02	2.0970467e+02	1.9326746e+02	1.7923560e+02	1.2289905e+02	1.0022577e+02	5.9163529e+01	5.2918066e+01	-1.1168522e+01	-4.3510343e+01	-5.2729655e+01	-4.9035946e+01	-3.1096252e+01	-5.6781796e+01	-4.7775228e+01	-3.2759243e+01	-4.1013703e+01	-4.8376815e+01	-6.6628857e+01
1.0160000e+03	-7.8911695e+01	-4.0997746e+00	5.4799436e+01	-1.1710670e+02	1.4750752e+02	1.2817419e+02	1.5903760e+02	1.7111434e+02	1.9498476e+02	2.0705251e+02	1.7643935e+02	1.5103923e+02	2.1362271e+02	1.8651757e+02	2.0369805e+02	1.9870831e+02	1.8133318e+02	1.7368356e+02	1.5943478e+02	1.1479113e+02	9.1427280e+01	5.0580861e+01	5.3191474e+01	-1.3371538e+01	-5.2837351e+01	-4.2891512e+01	-4.6194434e+01	-2.7011142e+01	-6.0132846e+01	-4.7026354e+01	-3.5207148e+01	-4.3268921e+01	-5.2381234e+01	-7.5957869e+01
1.0150000e+03	-8.1677972e+01	-9.2540267e+00	2.1044440e+01	-1.8892594e+02	1.0170127e+02	8.4888685e+01	9.7690015e+01	1.1429073e+02	1.4424842e+02	1.4689701e+02	1.1668213e+02	1.0718859e+02	1.5244569e+02	1.2793993e+02	1.4832301e+02	1.3616490e+02	1.1972270e+02	1.2468599e+02	1.1163734e+02	7.2541326e+01	6.0210080e+01	2.2678135e+01	3.4616709e+01	-2.2248152e+01	-6.0316447e+01	-3.5724682e+01	-4.6165618e+01	-2.8427077e+01	-5.7539253e+01	-4.8295549e+01	-4.3857630e+01	-4.9921139e+01	-5.6542286e+01	-8.1101296e+01
1.0140000e+03	-8.4232581e+01	-2.2471928e+01	-1.5794141e+01	-2.7463833e+02	3.9820621e+01	2.7205379e+01	2.5335723e+01	3.5694588e+01	7.9125984e+01	6.9445900e+01	4.3290687e+01	5.4797520e+01	6.7152389e+01	5.8982451e+01	8.4218572e+01	5.2189364e+01	4.5091408e+01	6.2541194e+01	5.1095519e+01	1.0152880e+01	1.7090368e+01	-1.3264548e+01	2.3636525e+00	-3.3631784e+01	-6.0008664e+01	-2.9308855e+01	-4.6110116e+01	-3.2637609e+01	-5.0955252e+01	-5.1798211e+01	-5.3236746e+01	-5.7590130e+01	-5.9290438e+01	-7.9010473e+01
